feature_name,num_sources,num_numeric_sources,num_discrete_sources,discretizer_in_use,normalizer_in_use,group_in_use,binary_in_use,max_discrete_source_value,min_discrete_source_value,avg_discrete_source_value,std_discrete_source_value,max_chi_source_opattr_value,min_chi_source_opattr_value,avg_chi_source_opattr_value,std_chi_source_opattr_value,max_numeric_source_value,min_numeric_source_value,avg_numeric_source_value,std_numeric_source_value,max_ttest_source_opattr_value,min_ttest_source_opattr_value,avg_ttest_source_opattr_value,std_ttest_source_opattr_value,tau2_avg_t,tau2_std_t,tau2_max_t,tau2_min_t,feat_mutual_info
tau2_group_by_thetad1_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.451691663760028,2.883631886189852,57340.0,57340.0,57340.0,0.0,0.599912,-0.599707,-0.004202044645971399,0.3469381386387554,-6.089168296862709e-16,-6.089168296862709e-16,-6.089168296862709e-16,0.0,-0.5867234529088524,1.1690729449079875,1.3540015093203146,-1.7998457842637972,0.00017041472842411267
theta1_norm_group_by_thetad1_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.451691663760028,2.883631886189852,57340.0,57340.0,57340.0,0.0,1.0,0.0,0.5039697442824342,0.28669413872419097,1.3840221831476232e-14,1.3840221831476232e-14,1.3840221831476232e-14,0.0,53.75485663282151,32.561526567006965,110.8391207647041,33.547125644747624,0.00018566298888029537
theta2_norm_group_by_thetad1_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.451691663760028,2.883631886189852,57340.00000000001,57340.00000000001,57340.00000000001,0.0,1.0,0.0,0.5050968552168252,0.2904899552397324,2.0864238461098706e-14,2.0864238461098706e-14,2.0864238461098706e-14,0.0,53.872558496319975,32.635913352430315,111.05236673107115,33.65209534011503,0.001069854244522524
theta3_norm_group_by_thetad1_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.451691663760028,2.883631886189852,57340.00000000001,57340.00000000001,57340.00000000001,0.0,1.0,0.0,0.5012917706337474,0.2871525932483847,1.2672963723871512e-14,1.2672963723871512e-14,1.2672963723871512e-14,0.0,53.4883620095073,32.39674537096809,110.30040057363682,33.368274418010486,0.00017041472842411267
thetad1_norm_group_by_thetad1_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.451691663760028,2.883631886189852,57340.000000000015,57340.000000000015,57340.000000000015,0.0,1.0,0.0,0.49506825016025013,0.2897651632068923,-6.82038858904342e-14,-6.82038858904342e-14,-6.82038858904342e-14,0.0,47.522608430712694,21.378381473379594,84.14315985052527,31.830564420282013,0.0019267611261684556
thetad2_norm_group_by_thetad1_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.451691663760028,2.883631886189852,57340.0,57340.0,57340.0,0.0,1.0000000000000002,0.0,0.49401611541429385,0.28995857268225617,3.865227656243032e-14,3.865227656243032e-14,3.865227656243032e-14,0.0,52.67839099405589,31.91330501917099,108.61976338059635,32.86345725949196,0.0001704147284241127
thetad3_norm_group_by_thetad1_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.451691663760028,2.883631886189852,57340.0,57340.0,57340.0,0.0,1.0,0.0,0.5027840476634698,0.2889996423209315,1.864200183853066e-14,1.864200183853066e-14,1.864200183853066e-14,0.0,53.63996299680407,32.468309212750675,110.55605206092199,33.45379428694094,0.00047594239452714796
tau1_norm_group_by_thetad1_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.451691663760028,2.883631886189852,57340.0,57340.0,57340.0,0.0,1.0,0.0,0.5032757518294645,0.2881155580679316,3.909424630587463e-15,3.909424630587463e-15,3.909424630587463e-15,0.0,53.71610640724465,32.56206768280732,110.77148440477818,33.50670215019264,0.0002376608483823782
tau2_norm_group_by_thetad1_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.451691663760028,2.883631886189852,57340.0,57340.0,57340.0,0.0,1.0,0.0,0.4964117401892006,0.28920693873534464,-3.709155184759071e-14,-3.709155184759071e-14,-3.709155184759071e-14,0.0,52.9850923485319,32.12067065949245,109.32949058136214,33.028021388932224,0.00017041472842411267
theta1_group_by_thetad2_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.443669340774329,2.885300210858288,57340.0,57340.0,57340.0,0.0,1.8847349999999998,-1.884729,0.014966808161841648,1.0806832349318438,1.1724128896801166e-15,1.1724128896801166e-15,1.1724128896801166e-15,0.0,1.7507851335454372,1.4585720669794948,4.174668113489348,-0.2866696316478885,0.000178803674599313
theta2_group_by_thetad2_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.443669340774329,2.885300210858288,57340.0,57340.0,57340.0,0.0,1.8833060000000001,-1.8834830000000002,0.019110278165329616,1.0942143680075167,-8.586653120142095e-17,-8.586653120142095e-17,-8.586653120142095e-17,0.0,2.245962418145088,1.587849304421079,5.019253633038633,0.2899273309040446,0.0004772335150151438
theta3_group_by_thetad2_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.443669340774329,2.885300210858288,57340.0,57340.0,57340.0,0.0,1.8847369999999999,-1.8844490000000003,0.005012923787931634,1.0823315343355062,-6.509097611404447e-16,-6.509097611404447e-16,-6.509097611404447e-16,0.0,0.5322540139942388,1.2047082764435753,1.982848137543075,-0.973058751503148,0.0007207656967294815
thetad1_group_by_thetad2_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.443669340774329,2.885300210858288,57340.00000000001,57340.00000000001,57340.00000000001,0.0,1.884923,-1.8846319999999999,-0.018445002267178236,1.0922857197923568,3.437973593361506e-16,3.437973593361506e-16,3.437973593361506e-16,0.0,-2.3182087671170977,1.464226487657469,0.3636209043786737,-4.8888949640003165,0.00018643239064572906
thetad2_group_by_thetad2_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.443669340774329,2.885300210858288,57340.0,57340.0,57340.0,0.0,1.8823869999999998,-1.884785,-0.023741322462504356,1.09232381616856,-5.207026950789014e-14,-5.207026950789014e-14,-5.207026950789014e-14,0.0,-1.5076102771035433,0.5728070774654304,-0.2590552928676681,-2.1141483197527458,0.000951175813966999
thetad3_group_by_thetad2_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.443669340774329,2.885300210858288,57340.0,57340.0,57340.0,0.0,1.8847459999999998,-1.883916,0.0109071346355075,1.0891419700284863,6.465842488750918e-16,6.465842488750918e-16,6.465842488750918e-16,0.0,1.2490987573956487,1.3302512066604844,3.269391881969951,-0.5671902375604724,0.0005380117882101543
tau1_group_by_thetad2_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.443669340774329,2.885300210858288,57340.0,57340.0,57340.0,0.0,0.599955,-0.599783,0.004016043948378096,0.34566318340530405,-4.4164634970915143e-16,-4.4164634970915143e-16,-4.4164634970915143e-16,0.0,0.41759107281380237,1.1995488239232874,1.9366156908133711,-1.044507276394819,0.0004527261275654161
tau2_group_by_thetad2_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.443669340774329,2.885300210858288,57340.0,57340.0,57340.0,0.0,0.599912,-0.599707,-0.004202044645971399,0.3469381386387554,0.0,0.0,0.0,0.0,-0.5859419279814361,1.1696831611234602,1.3598960281745114,-1.7980021594741558,0.000395507531784683
theta1_norm_group_by_thetad2_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.443669340774329,2.885300210858288,57340.0,57340.0,57340.0,0.0,1.0,0.0,0.5039697442824342,0.28669413872419097,1.3790065527079652e-14,1.3790065527079652e-14,1.3790065527079652e-14,0.0,53.77309575001582,32.592928898962356,110.90136909597288,33.55125110960226,0.000178803674599313
theta2_norm_group_by_thetad2_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.443669340774329,2.885300210858288,57340.0,57340.0,57340.0,0.0,1.0,0.0,0.5050968552168252,0.2904899552397324,-8.894630392935905e-15,-8.894630392935905e-15,-8.894630392935905e-15,0.0,53.885052796408516,32.62804571393203,111.04422760805518,33.65039923076174,0.0004772335150151438
theta3_norm_group_by_thetad2_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.443669340774329,2.885300210858288,57340.0,57340.0,57340.0,0.0,1.0,0.0,0.5012917706337474,0.2871525932483847,8.177999863179693e-16,8.177999863179693e-16,8.177999863179693e-16,0.0,53.446629116491636,32.365716099634376,110.13954870834226,33.35067189380944,0.0007207656967294815
thetad1_norm_group_by_thetad2_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.443669340774329,2.885300210858288,57340.00000000001,57340.00000000001,57340.00000000001,0.0,1.0,0.0,0.49506825016025013,0.2897651632068923,-1.8588970068325747e-14,-1.8588970068325747e-14,-1.8588970068325747e-14,0.0,52.79758952618387,32.00140887287,108.89356131080953,32.9265104611248,0.00018643239064572906
thetad2_norm_group_by_thetad2_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.443669340774329,2.885300210858288,57340.0,57340.0,57340.0,0.0,1.0000000000000002,0.0,0.49401611541429385,0.28995857268225617,4.687922396639259e-13,4.687922396639259e-13,4.687922396639259e-13,0.0,47.50077810778494,21.52787596767529,84.13640045811422,31.85375762210855,0.000951175813966999
thetad3_norm_group_by_thetad2_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.443669340774329,2.885300210858288,57340.0,57340.0,57340.0,0.0,1.0,0.0,0.5027840476634698,0.2889996423209315,1.3483391436555358e-14,1.3483391436555358e-14,1.3483391436555358e-14,0.0,53.62951951978649,32.50998990797923,110.55166326603174,33.46674465814878,0.0005380117882101543
tau1_norm_group_by_thetad2_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.443669340774329,2.885300210858288,57340.0,57340.0,57340.0,0.0,1.0,0.0,0.5032757518294645,0.2881155580679316,-6.521352717629021e-15,-6.521352717629021e-15,-6.521352717629021e-15,0.0,53.724359587770245,32.53703846225428,110.6078922679242,33.504246266122315,0.0004527261275654161
tau2_norm_group_by_thetad2_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.443669340774329,2.885300210858288,57340.0,57340.0,57340.0,0.0,1.0,0.0,0.4964117401892006,0.28920693873534464,-2.5200115055488676e-14,-2.5200115055488676e-14,-2.5200115055488676e-14,0.0,52.97744978523353,32.09777785217211,109.32511320743843,33.026551832797544,0.000395507531784683
theta1_group_by_thetad3_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.524066968957098,2.884117494375184,57340.0,57340.0,57340.0,0.0,1.8847349999999998,-1.884729,0.014966808161841648,1.0806832349318438,-6.521113018185471e-16,-6.521113018185471e-16,-6.521113018185471e-16,0.0,1.7400625975687756,1.444261103170411,4.125233213070596,-0.2863600569805985,0.00017057833244199023
theta2_group_by_thetad3_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.524066968957098,2.884117494375184,57340.000000000015,57340.000000000015,57340.000000000015,0.0,1.8833060000000001,-1.8834830000000002,0.019110278165329616,1.0942143680075167,5.147680581651307e-16,5.147680581651307e-16,5.147680581651307e-16,0.0,2.2524240351030573,1.5972711177262153,5.058828215821559,0.29019605129553455,0.0012345338484021997
theta3_group_by_thetad3_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.524066968957098,2.884117494375184,57340.0,57340.0,57340.0,0.0,1.8847369999999999,-1.8844490000000003,0.005012923787931634,1.0823315343355062,-1.4743598285634149e-15,-1.4743598285634149e-15,-1.4743598285634149e-15,0.0,0.5363809377330894,1.2110596510062936,2.004987254111412,-0.975204554092706,0.00017129998590821263
thetad1_group_by_thetad3_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.524066968957098,2.884117494375184,57340.00000000001,57340.00000000001,57340.00000000001,0.0,1.884923,-1.8846319999999999,-0.018445002267178236,1.0922857197923568,6.446460243272001e-16,6.446460243272001e-16,6.446460243272001e-16,0.0,-2.321243932224623,1.4647663347780149,0.36695623758424084,-4.8909952984629035,0.00017041472842411267
thetad2_group_by_thetad3_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.524066968957098,2.884117494375184,57340.00000000001,57340.00000000001,57340.00000000001,0.0,1.8823869999999998,-1.884785,-0.023741322462504356,1.09232381616856,-2.1484858995656513e-16,-2.1484858995656513e-16,-2.1484858995656513e-16,0.0,-2.9610982613764882,1.6559690129217686,-0.3670132046856192,-6.049397909999493,0.0010360167291154387
thetad3_group_by_thetad3_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.524066968957098,2.884117494375184,57340.000000000015,57340.000000000015,57340.000000000015,0.0,1.8847459999999998,-1.883916,0.0109071346355075,1.0891419700284863,3.019901232123491e-13,3.019901232123491e-13,3.019901232123491e-13,0.0,0.6140578581843912,0.7429907306295447,1.69872961886114,-0.40452095145305894,0.0015749565957381263
tau1_group_by_thetad3_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.524066968957098,2.884117494375184,57340.00000000001,57340.00000000001,57340.00000000001,0.0,0.599955,-0.599783,0.004016043948378096,0.34566318340530405,-6.790472139679511e-17,-6.790472139679511e-17,-6.790472139679511e-17,0.0,0.4160625243827032,1.1976575207176512,1.9239214025569735,-1.0444472351353602,0.00017041472842411267
tau2_group_by_thetad3_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.524066968957098,2.884117494375184,57340.0,57340.0,57340.0,0.0,0.599912,-0.599707,-0.004202044645971399,0.3469381386387554,-4.736241067332862e-16,-4.736241067332862e-16,-4.736241067332862e-16,0.0,-0.5863528073505108,1.1682001797161468,1.3541851301984067,-1.7988425694410661,0.0001704147284241127
theta1_norm_group_by_thetad3_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.524066968957098,2.884117494375184,57340.0,57340.0,57340.0,0.0,1.0,0.0,0.5039697442824342,0.28669413872419097,1.229055038099074e-15,1.229055038099074e-15,1.229055038099074e-15,0.0,53.77371191453279,32.55016989047181,110.79298230576708,33.54915169072644,0.00017057833244199023
theta2_norm_group_by_thetad3_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.524066968957098,2.884117494375184,57340.000000000015,57340.000000000015,57340.000000000015,0.0,1.0,0.0,0.5050968552168252,0.2904899552397324,-4.201215761270178e-15,-4.201215761270178e-15,-4.201215761270178e-15,0.0,53.8926922984307,32.647983457763665,111.10021787710609,33.6374431262418,0.0012345338484021997
theta3_norm_group_by_thetad3_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.524066968957098,2.884117494375184,57340.0,57340.0,57340.0,0.0,1.0,0.0,0.5012917706337474,0.2871525932483847,9.806711337853454e-15,9.806711337853454e-15,9.806711337853454e-15,0.0,53.494274280011325,32.421053309876704,110.32301134104655,33.36575512336992,0.00017129998590821263
thetad1_norm_group_by_thetad3_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.524066968957098,2.884117494375184,57340.00000000001,57340.00000000001,57340.00000000001,0.0,1.0,0.0,0.49506825016025013,0.2897651632068923,3.078036282694777e-15,3.078036282694777e-15,3.078036282694777e-15,0.0,52.82202866218179,31.98610304129502,108.86819370941275,32.93217678617797,0.00017041472842411267
thetad2_norm_group_by_thetad3_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.524066968957098,2.884117494375184,57340.00000000001,57340.00000000001,57340.00000000001,0.0,1.0000000000000002,0.0,0.49401611541429385,0.28995857268225617,2.4807239304726102e-14,2.4807239304726102e-14,2.4807239304726102e-14,0.0,52.690567500607386,31.93837825935796,108.66919462308685,32.858549727695525,0.0010360167291154387
thetad3_norm_group_by_thetad3_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.524066968957098,2.884117494375184,57340.000000000015,57340.000000000015,57340.000000000015,0.0,1.0,0.0,0.5027840476634698,0.2889996423209315,-3.0251332365549495e-13,-3.0251332365549495e-13,-3.0251332365549495e-13,0.0,48.0793596451482,21.35224877890423,84.6867638661915,32.41723885523568,0.0015749565957381263
tau1_norm_group_by_thetad3_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.524066968957098,2.884117494375184,57340.00000000001,57340.00000000001,57340.00000000001,0.0,1.0,0.0,0.5032757518294645,0.2881155580679316,2.5703114448651253e-14,2.5703114448651253e-14,2.5703114448651253e-14,0.0,53.70624346398001,32.55594223027419,110.70451608697327,33.50236230628145,0.00017041472842411267
tau2_norm_group_by_thetad3_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.524066968957098,2.884117494375184,57340.0,57340.0,57340.0,0.0,1.0,0.0,0.4964117401892006,0.28920693873534464,-1.8627809362752334e-14,-1.8627809362752334e-14,-1.8627809362752334e-14,0.0,52.95610334323106,32.124660931767615,109.3344571328525,33.02550527175527,0.0001704147284241127
theta1_group_by_tau1_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.530170910359261,2.857512645605541,57340.0,57340.0,57340.0,0.0,1.8847349999999998,-1.884729,0.014966808161841648,1.0806832349318438,1.2169998586530702e-15,1.2169998586530702e-15,1.2169998586530702e-15,0.0,1.7231708580212246,1.4393577799747377,4.129907206074736,-0.286240760641542,0.00017048335666603845
theta2_group_by_tau1_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.530170910359261,2.857512645605541,57340.0,57340.0,57340.0,0.0,1.8833060000000001,-1.8834830000000002,0.019110278165329616,1.0942143680075167,4.2896887561827353e-17,4.2896887561827353e-17,4.2896887561827353e-17,0.0,2.2675227277116763,1.6080601495219031,5.058662264749011,0.29000987889053326,0.0001704147284241127
theta3_group_by_tau1_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.530170910359261,2.857512645605541,57340.0,57340.0,57340.0,0.0,1.8847369999999999,-1.8844490000000003,0.005012923787931634,1.0823315343355062,7.371875157032585e-16,7.371875157032585e-16,7.371875157032585e-16,0.0,0.5359508649223714,1.2110778477848354,2.004978158808734,-0.9750857584888932,0.00025309397837154727
thetad1_group_by_tau1_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.530170910359261,2.857512645605541,57340.0,57340.0,57340.0,0.0,1.884923,-1.8846319999999999,-0.018445002267178236,1.0922857197923568,-1.7192388616789856e-15,-1.7192388616789856e-15,-1.7192388616789856e-15,0.0,-2.3392696986950705,1.5046790578934035,0.36720767456681364,-5.046893636088636,0.0001704147284241127
thetad2_group_by_tau1_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.530170910359261,2.857512645605541,57340.0,57340.0,57340.0,0.0,1.8823869999999998,-1.884785,-0.023741322462504356,1.09232381616856,-1.848056899282393e-15,-1.848056899282393e-15,-1.848056899282393e-15,0.0,-3.0240682797785086,1.772355586086655,-0.3672324639208481,-6.484046292192382,0.0001704147284241127
thetad3_group_by_tau1_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.530170910359261,2.857512645605541,57340.0,57340.0,57340.0,0.0,1.8847459999999998,-1.883916,0.0109071346355075,1.0891419700284863,-6.466269381834075e-17,-6.466269381834075e-17,-6.466269381834075e-17,0.0,1.2560187554928721,1.333642932025775,3.2692568557990422,-0.567272897875055,0.00017048335666603845
tau1_group_by_tau1_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.530170910359261,2.857512645605541,57340.000000000015,57340.000000000015,57340.000000000015,0.0,0.599955,-0.599783,0.004016043948378096,0.34566318340530405,-2.8219148747842483e-14,-2.8219148747842483e-14,-2.8219148747842483e-14,0.0,0.33563856561374117,1.080920344943387,1.8465902225339637,-0.999201409404092,0.0014306382682329653
tau2_group_by_tau1_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.530170910359261,2.857512645605541,57340.000000000015,57340.000000000015,57340.000000000015,0.0,0.599912,-0.599707,-0.004202044645971399,0.3469381386387554,4.0601508913107695e-16,4.0601508913107695e-16,4.0601508913107695e-16,0.0,-0.5830083514665044,1.1643108266787856,1.3540076075492569,-1.7714304436523918,0.0007706846207514097
theta1_norm_group_by_tau1_disc_and_mean,2,1,1,False,False,True,False,11.0,1.0,5.530170910359261,2.857512645605541,57340.0,57340.0,57340.0,0.0,1.0,0.0,0.5039697442824342,0.28669413872419097,2.4165963585417168e-14,2.4165963585417168e-14,2.4165963585417168e-14,0.0,53.55006251315753,32.221173853655245,110.78006183838752,33.543999053383125,0.00017048335666603845
